UTILITY CHARATERISTICS,,,,,,,TOTAL,,
,,,,,,,Revenue,Sales,Customers
2021,3,4247,Consolidated Water Power Co,WI,Investor Owned,Preliminary,3198,64168,104
2021,1,4254,Consumers Energy Co,MI,Investor Owned,Preliminary,376442,2716834,1858560
2021,2,4254,Consumers Energy Co,MI,Investor Owned,Preliminary,353620,2540550,1865553
2021,3,4254,Consumers Energy Co,MI,Investor Owned,Preliminary,343105,2461634,1872324
2021,1,4356,Colorado River Comm of Nevada,NV,State,Preliminary,802,36023,6
2021,2,4356,Colorado River Comm of Nevada,NV,State,Preliminary,802,35713,6
2021,3,4356,Colorado River Comm of Nevada,NV,State,Preliminary,802,50000,6
2021,1,4373,Cornhusker Public Power Dist,NE,Political Subdivision,Preliminary,2521,31499,10124
2021,2,4373,Cornhusker Public Power Dist,NE,Political Subdivision,Preliminary,2595,33479,10121
2021,3,4373,Cornhusker Public Power Dist,NE,Political Subdivision,Preliminary,2237,28501,10128
2021,1,4390,City of Corona - (CA),CA,Municipal,Preliminary,665,5678,1837
2021,2,4390,City of Corona - (CA),CA,Municipal,Preliminary,642,5511,1840
2021,3,4390,City of Corona - (CA),CA,Municipal,Preliminary,672,5709,1842
2021,1,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,Preliminary,21877,402694,51908
2021,2,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,Preliminary,22978,389241,52218
2021,3,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,Preliminary,23067,412749,52457
2021,1,4624,Cumberland Elec Member Corp,TN,Cooperative,Preliminary,26985,271249,102622
2021,2,4624,Cumberland Elec Member Corp,TN,Cooperative,Preliminary,28197,284431,102789
2021,3,4624,Cumberland Elec Member Corp,TN,Cooperative,Preliminary,22056,220616,103163
2021,1,4675,Cuivre River Electric Coop Inc,MO,Cooperative,Preliminary,12639,151315,68999
2021,2,4675,Cuivre River Electric Coop Inc,MO,Cooperative,Preliminary,12271,149664,69097
2021,3,4675,Cuivre River Electric Coop Inc,MO,Cooperative,Preliminary,10615,122850,69159
2021,1,4715,Dahlberg Light & Power Co,WI,Investor Owned,Preliminary,1396,10649,11965
2021,2,4715,Dahlberg Light & Power Co,WI,Investor Owned,Preliminary,1306,10466,11971
2021,3,4715,Dahlberg Light & Power Co,WI,Investor Owned,Preliminary,1144,9255,11962
2021,1,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,Preliminary,4899,62156,6723
2021,2,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,Preliminary,4802,59129,6721
2021,3,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,Preliminary,4618,58250,6717
2021,1,4911,Dawson Power District,NE,Political Subdivision,Preliminary,3752,40101,23140
2021,2,4911,Dawson Power District,NE,Political Subdivision,Preliminary,4323,48061,23146
2021,3,4911,Dawson Power District,NE,Political Subdivision,Preliminary,3348,34949,23135
2021,1,4922,Dayton Power & Light Co,OH,Investor Owned,Preliminary,32837,404167,280672
2021,2,4922,Dayton Power & Light Co,OH,Investor Owned,Preliminary,32320,371936,282504
2021,3,4922,Dayton Power & Light Co,OH,Investor Owned,Preliminary,27675,294390,284418
2021,1,4958,Decatur Utilities,AL,Municipal,Preliminary,7892,105547,26775
2021,2,4958,Decatur Utilities,AL,Municipal,Preliminary,7916,95773,26731
2021,3,4958,Decatur Utilities,AL,Municipal,Preliminary,6801,96499,26841
2021,1,5027,Delmarva Power,DE,Investor Owned,Preliminary,39488,348560,285955
2021,1,5027,Delmarva Power,MD,Investor Owned,Preliminary,37153,251353,177044
2021,2,5027,Delmarva Power,DE,Investor Owned,Preliminary,37751,320016,285948
2021,2,5027,Delmarva Power,MD,Investor Owned,Preliminary,35300,238027,177507
2021,3,5027,Delmarva Power,DE,Investor Owned,Preliminary,34552,292141,285850
2021,3,5027,Delmarva Power,MD,Investor Owned,Preliminary,29631,197330,177802
2021,1,5070,Delaware Electric Cooperative,DE,Cooperative,Preliminary,15550,144130,105410
2021,2,5070,Delaware Electric Cooperative,DE,Cooperative,Preliminary,16652,153279,105704
2021,3,5070,Delaware Electric Cooperative,DE,Cooperative,Preliminary,15808,143774,106216
2021,1,5109,DTE Electric Company,MI,Investor Owned,Preliminary,451984,3454992,2239375
2021,2,5109,DTE Electric Company,MI,Investor Owned,Preliminary,430419,3223160,2240993
2021,3,5109,DTE Electric Company,MI,Investor Owned,Preliminary,415325,3214703,2241774
2021,1,5335,City of Dover - (DE),DE,Municipal,Preliminary,5999,57818,24565
2021,2,5335,City of Dover - (DE),DE,Municipal,Preliminary,6229,61023,24572
2021,3,5335,City of Dover - (DE),DE,Municipal,Preliminary,5780,54856,24593
2021,1,5399,Duck River Elec Member Corp,TN,Cooperative,Preliminary,19166,190371,78643
2021,2,5399,Duck River Elec Member Corp,TN,Cooperative,Preliminary,19133,190117,78793
2021,3,5399,Duck River Elec Member Corp,TN,Cooperative,Preliminary,17907,177924,79080
2021,1,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,Preliminary,422692,5318829,2104883
2021,1,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Preliminary,149773,1929842,624202
2021,2,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,Preliminary,375727,4823216,2105921
2021,2,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Preliminary,124673,1631437,624980
2021,3,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,Preliminary,359748,4316811,2112183
2021,3,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Preliminary,115685,1381223,627619
2021,1,5487,Duquesne Light Co,PA,Investor Owned,Preliminary,50306,375545,441813
2021,2,5487,Duquesne Light Co,PA,Investor Owned,Preliminary,50142,372507,443149
2021,3,5487,Duquesne Light Co,PA,Investor Owned,Preliminary,45809,306866,445653
2021,1,5574,East Central Energy,MN,Cooperative,Preliminary,10764,84941,57114
2021,1,5574,East Central Energy,WI,Cooperative,Preliminary,807,6419,5385
2021,2,5574,East Central Energy,MN,Cooperative,Preliminary,11156,88601,57136
2021,2,5574,East Central Energy,WI,Cooperative,Preliminary,878,7240,5386
2021,3,5574,East Central Energy,MN,Cooperative,Preliminary,9303,71986,57183
2021,3,5574,East Central Energy,WI,Cooperative,Preliminary,606,4332,5383
2021,1,5609,Eastern Maine Electric Coop,ME,Cooperative,Preliminary,1383,8973,12760
2021,2,5609,Eastern Maine Electric Coop,ME,Cooperative,Preliminary,1350,8735,12758
2021,3,5609,Eastern Maine Electric Coop,ME,Cooperative,Preliminary,1331,8590,12749
2021,1,5701,El Paso Electric Co,NM,Investor Owned,Preliminary,15378,144123,103203
2021,1,5701,El Paso Electric Co,TX,Investor Owned,Preliminary,42258,505331,339155
2021,2,5701,El Paso Electric Co,NM,Investor Owned,Preliminary,13069,116314,103270
2021,2,5701,El Paso Electric Co,TX,Investor Owned,Preliminary,35930,414590,339970
2021,3,5701,El Paso Electric Co,NM,Investor Owned,Preliminary,11034,118912,103472
2021,3,5701,El Paso Electric Co,TX,Investor Owned,Preliminary,37352,428516,340611
2021,1,5860,Empire District Electric Co,AR,Investor Owned,Preliminary,1262,13419,5040
2021,1,5860,Empire District Electric Co,KS,Investor Owned,Preliminary,2406,22081,9708
2021,1,5860,Empire District Electric Co,MO,Investor Owned,Preliminary,40800,398186,158689
2021,1,5860,Empire District Electric Co,OK,Investor Owned,Preliminary,1198,18496,4752
2021,2,5860,Empire District Electric Co,AR,Investor Owned,Preliminary,1151,11456,5054
2021,2,5860,Empire District Electric Co,KS,Investor Owned,Preliminary,2522,21933,9715
2021,2,5860,Empire District Electric Co,MO,Investor Owned,Preliminary,47083,435347,158783
2021,2,5860,Empire District Electric Co,OK,Investor Owned,Preliminary,1340,13580,4752
2021,3,5860,Empire District Electric Co,AR,Investor Owned,Preliminary,1154,13211,5053
2021,3,5860,Empire District Electric Co,KS,Investor Owned,Preliminary,1718,15306,9652
2021,3,5860,Empire District Electric Co,MO,Investor Owned,Preliminary,33225,313337,158630
2021,3,5860,Empire District Electric Co,OK,Investor Owned,Preliminary,964,10346,4746
2021,1,6022,City of Eugene - (OR),OR,Municipal,Preliminary,19809,218113,95664
2021,2,6022,City of Eugene - (OR),OR,Municipal,Preliminary,18311,202606,95714
2021,3,6022,City of Eugene - (OR),OR,Municipal,Preliminary,18977,206405,95825
2021,1,6204,City of Farmington - (NM),NM,Municipal,Preliminary,7752,83583,44893
2021,2,6204,City of Farmington - (NM),NM,Municipal,Preliminary,6861,72481,44961
2021,3,6204,City of Farmington - (NM),NM,Municipal,Preliminary,6611,70533,45008
2021,1,6235,Fayetteville Public Works Commission,NC,Municipal,Preliminary,17484,173578,83444
2021,2,6235,Fayetteville Public Works Commission,NC,Municipal,Preliminary,18091,181295,83761
2021,3,6235,Fayetteville Public Works Commission,NC,Municipal,Preliminary,15967,155335,84026
2021,1,6342,First Electric Coop Corp,AR,Cooperative,Preliminary,15818,192554,97546
2021,2,6342,First Electric Coop Corp,AR,Cooperative,Preliminary,17258,195351,97535
2021,3,6342,First Electric Coop Corp,AR,Cooperative,Preliminary,22433,180078,97770
2021,1,6369,Fishers Island Utility Co Inc,NY,Investor Owned,Preliminary,170,645,774
2021,2,6369,Fishers Island Utility Co Inc,NY,Investor Owned,Preliminary,151,620,773
2021,3,6369,Fishers Island Utility Co Inc,NY,Investor Owned,Preliminary,127,380,773
2021,1,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,Preliminary,3936,16044,22038
2021,2,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,Preliminary,4109,15997,21705
2021,3,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,Preliminary,3903,15577,21824
2021,1,6395,Flathead Electric Coop Inc,MT,Cooperative,Preliminary,12536,145973,69906
2021,2,6395,Flathead Electric Coop Inc,MT,Cooperative,Preliminary,13396,156722,70023
2021,3,6395,Flathead Electric Coop Inc,MT,Cooperative,Preliminary,11965,138666,70124
2021,1,6422,City of Florence - (AL),AL,Municipal,Preliminary,11438,113001,50339
2021,2,6422,City of Florence - (AL),AL,Municipal,Preliminary,11418,113176,50398
2021,3,6422,City of Florence - (AL),AL,Municipal,Preliminary,9390,90974,50645
2021,1,6452,Florida Power & Light Co,FL,Investor Owned,Preliminary,763467,7623998,5142898
2021,2,6452,Florida Power & Light Co,FL,Investor Owned,Preliminary,762651,7680411,5148804
2021,3,6452,Florida Power & Light Co,FL,Investor Owned,Preliminary,816482,8476231,5154814
2021,1,6455,"Duke Energy Florida, LLC",FL,Investor Owned,Preliminary,332542,2883087,1775704
2021,2,6455,"Duke Energy Florida, LLC",FL,Investor Owned,Preliminary,317032,2745685,1804799
2021,3,6455,"Duke Energy Florida, LLC",FL,Investor Owned,Preliminary,330174,2893186,1973652
2021,1,6457,Florida Public Utilities Co,FL,Investor Owned,Preliminary,8113,55935,32558
2021,2,6457,Florida Public Utilities Co,FL,Investor Owned,Preliminary,6019,49229,32558
2021,3,6457,Florida Public Utilities Co,FL,Investor Owned,Preliminary,5649,40941,32634
2021,1,6604,City of Fort Collins - (CO),CO,Municipal,Preliminary,11492,125654,77350
2021,2,6604,City of Fort Collins - (CO),CO,Municipal,Preliminary,11958,126665,77329
2021,3,6604,City of Fort Collins - (CO),CO,Municipal,Preliminary,11075,116501,77449
2021,1,6641,4-County Electric Power Assn,MS,Cooperative,Preliminary,10557,98570,49419
2021,2,6641,4-County Electric Power Assn,MS,Cooperative,Preliminary,10753,99439,49458
2021,3,6641,4-County Electric Power Assn,MS,Cooperative,Preliminary,9545,87928,49399
2021,1,6779,City of Fremont - (NE),NE,Municipal,Preliminary,3196,38376,15533
2021,2,6779,City of Fremont - (NE),NE,Municipal,Preliminary,3408,42376,15566
2021,3,6779,City of Fremont - (NE),NE,Municipal,Preliminary,3321,40253,15630
2021,1,7140,Georgia Power Co,GA,Investor Owned,Preliminary,635402,7116775,2639760
2021,2,7140,Georgia Power Co,GA,Investor Owned,Preliminary,603946,6467861,2642999
2021,3,7140,Georgia Power Co,GA,Investor Owned,Preliminary,547574,6282162,2647099
2021,1,7174,Gibson Electric Members Corp,KY,Cooperative,Preliminary,667,6325,3427
2021,1,7174,Gibson Electric Members Corp,TN,Cooperative,Preliminary,7745,74786,35001
2021,2,7174,Gibson Electric Members Corp,KY,Cooperative,Preliminary,667,6598,3430
2021,2,7174,Gibson Electric Members Corp,TN,Cooperative,Preliminary,7813,78432,35018
2021,3,7174,Gibson Electric Members Corp,KY,Cooperative,Preliminary,582,5382,3435
2021,3,7174,Gibson Electric Members Corp,TN,Cooperative,Preliminary,6831,64269,35138
2021,1,7222,City of Gillette - (WY),WY,Municipal,Preliminary,2658,26887,15880
2021,2,7222,City of Gillette - (WY),WY,Municipal,Preliminary,2658,26887,15880
2021,3,7222,City of Gillette - (WY),WY,Municipal,Preliminary,2827,28843,15902
2021,1,7353,Golden Valley Elec Assn Inc,AK,Cooperative,Preliminary,20910,108820,47210
2021,2,7353,Golden Valley Elec Assn Inc,AK,Cooperative,Preliminary,21655,101509,47241
2021,3,7353,Golden Valley Elec Assn Inc,AK,Cooperative,Preliminary,22166,107288,47203
2021,1,7490,Grand River Dam Authority,OK,State,Preliminary,11409,263375,82
2021,2,7490,Grand River Dam Authority,OK,State,Preliminary,10384,220423,82
2021,3,7490,Grand River Dam Authority,OK,State,Preliminary,12186,268315,81
2021,1,7601,Green Mountain Power Corp,VT,Investor Owned,Preliminary,61249,387219,267992
2021,2,7601,Green Mountain Power Corp,VT,Investor Owned,Preliminary,55352,343935,268061
2021,3,7601,Green Mountain Power Corp,VT,Investor Owned,Preliminary,55799,348882,268539
2021,1,7625,City of Greeneville - (TN),TN,Municipal,Preliminary,10024,117727,38862
2021,2,7625,City of Greeneville - (TN),TN,Municipal,Preliminary,9964,116865,38891
2021,3,7625,City of Greeneville - (TN),TN,Municipal,Preliminary,8503,101186,38988
2021,1,7716,Groton Dept of Utilities - (CT),CT,Municipal,Preliminary,5123,42275,13814
2021,2,7716,Groton Dept of Utilities - (CT),CT,Municipal,Preliminary,5319,41379,13808
2021,3,7716,Groton Dept of Utilities - (CT),CT,Municipal,Preliminary,4845,39524,13846
2021,1,7801,Gulf Power Co,FL,Investor Owned,Preliminary,102984,845646,473024
2021,2,7801,Gulf Power Co,FL,Investor Owned,Preliminary,94992,770641,473784
2021,3,7801,Gulf Power Co,FL,Investor Owned,Preliminary,90316,740914,474734
2021,1,8245,City of Hastings - (NE),NE,Municipal,Preliminary,2887,35011,13712
2021,2,8245,City of Hastings - (NE),NE,Municipal,Preliminary,2994,36764,13608
2021,3,8245,City of Hastings - (NE),NE,Municipal,Preliminary,2800,34048,13617
2021,1,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,Preliminary,28228,85280,87305
2021,2,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,Preliminary,25959,74502,87370
2021,3,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,Preliminary,29610,85254,87490
2021,1,8566,High Plains Power Inc,WY,Cooperative,Preliminary,5778,59306,13539
2021,2,8566,High Plains Power Inc,WY,Cooperative,Preliminary,6103,64798,13541
2021,3,8566,High Plains Power Inc,WY,Cooperative,Preliminary,5925,61505,13572
2021,1,8774,City of Holyoke - (MA),MA,Municipal,Preliminary,3989,31798,17827
2021,2,8774,City of Holyoke - (MA),MA,Municipal,Preliminary,4124,31425,17808
2021,3,8774,City of Holyoke - (MA),MA,Municipal,Preliminary,4137,32126,17838
2021,1,8883,Houlton Water Company,ME,Municipal,Preliminary,816,7461,5493
2021,2,8883,Houlton Water Company,ME,Municipal,Preliminary,754,6579,5493
2021,3,8883,Houlton Water Company,ME,Municipal,Preliminary,779,7113,5493
2021,1,9094,City of Huntsville - (AL),AL,Municipal,Preliminary,46471,476146,191201
2021,2,9094,City of Huntsville - (AL),AL,Municipal,Preliminary,42592,436442,178907
2021,3,9094,City of Huntsville - (AL),AL,Municipal,Preliminary,40177,412643,194688
2021,1,9187,City of Idaho Falls - (ID),ID,Municipal,Preliminary,5336,80774,29223
2021,2,9187,City of Idaho Falls - (ID),ID,Municipal,Preliminary,4739,69465,29237
2021,3,9187,City of Idaho Falls - (ID),ID,Municipal,Preliminary,4353,62116,29256
2021,1,9191,Idaho Power Co,ID,Investor Owned,Preliminary,99142,1170085,569200
2021,1,9191,Idaho Power Co,OR,Investor Owned,Preliminary,4109,52913,19520
2021,2,9191,Idaho Power Co,ID,Investor Owned,Preliminary,82720,1043042,570312
2021,2,9191,Idaho Power Co,OR,Investor Owned,Preliminary,3862,51169,19518
2021,3,9191,Idaho Power Co,ID,Investor Owned,Preliminary,80396,997361,572025
2021,3,9191,Idaho Power Co,OR,Investor Owned,Preliminary,3934,54253,19523
2021,1,9216,Imperial Irrigation District,CA,Political Subdivision,Preliminary,28293,206436,158574
2021,2,9216,Imperial Irrigation District,CA,Political Subdivision,Preliminary,24504,186071,158601
2021,3,9216,Imperial Irrigation District,CA,Political Subdivision,Preliminary,24879,186860,159017
2021,1,9231,City of Independence - (MO),MO,Municipal,Preliminary,9665,78930,59583
2021,2,9231,City of Independence - (MO),MO,Municipal,Preliminary,9716,81729,58807
2021,3,9231,City of Independence - (MO),MO,Municipal,Preliminary,7675,65392,59083
2021,1,9273,Indianapolis Power & Light Co,IN,Investor Owned,Preliminary,116636,1235764,511548
2021,2,9273,Indianapolis Power & Light Co,IN,Investor Owned,Preliminary,113825,1155668,513176
2021,3,9273,Indianapolis Power & Light Co,IN,Investor Owned,Preliminary,106592,1007504,513223
2021,1,9324,Indiana Michigan Power Co,IN,Investor Owned,Preliminary,131432,1260446,472883
2021,1,9324,Indiana Michigan Power Co,MI,Investor Owned,Preliminary,29455,220912,130193
2021,2,9324,Indiana Michigan Power Co,IN,Investor Owned,Preliminary,139784,1272671,473165
2021,2,9324,Indiana Michigan Power Co,MI,Investor Owned,Preliminary,28649,213353,130206
2021,3,9324,Indiana Michigan Power Co,IN,Investor Owned,Preliminary,124900,1197092,473519
2021,3,9324,Indiana Michigan Power Co,MI,Investor Owned,Preliminary,27145,196308,130540
2021,1,9336,Intermountain Rural Elec Assn,CO,Cooperative,Preliminary,25410,211649,165729
2021,2,9336,Intermountain Rural Elec Assn,CO,Cooperative,Preliminary,25611,207373,166023
2021,3,9336,Intermountain Rural Elec Assn,CO,Cooperative,Preliminary,25201,202622,166398
2021,1,9417,Interstate Power and Light Co,IA,Investor Owned,Preliminary,123806,1217721,495725
2021,2,9417,Interstate Power and Light Co,IA,Investor Owned,Preliminary,130293,1206431,496199
2021,3,9417,Interstate Power and Light Co,IA,Investor Owned,Preliminary,109977,1167026,496123
2021,1,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,Preliminary,51810,502878,240604
2021,2,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,Preliminary,46672,449424,241004
2021,3,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,Preliminary,44218,397740,241526
2021,1,9617,JEA,FL,Municipal,Preliminary,93768,915137,492423
2021,2,9617,JEA,FL,Municipal,Preliminary,88208,858433,493430
2021,3,9617,JEA,FL,Municipal,Preliminary,92777,911505,494279
2021,1,9645,Jamestown Board of Public Util,NY,Municipal,Preliminary,3283,39782,18987
2021,2,9645,Jamestown Board of Public Util,NY,Municipal,Preliminary,3382,41388,18948
2021,3,9645,Jamestown Board of Public Util,NY,Municipal,Preliminary,3457,40437,19008
2021,1,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,Preliminary,114313,918820,952346
2021,2,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,Preliminary,106865,840704,952271
2021,3,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,Preliminary,101276,784125,934287
2021,1,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,Preliminary,12694,138084,44245
2021,2,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,Preliminary,13188,142881,44290
2021,3,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,Preliminary,13320,148451,44378
2021,1,9777,Johnson City - (TN),TN,Municipal,Preliminary,19813,190838,80109
2021,2,9777,Johnson City - (TN),TN,Municipal,Preliminary,19800,196690,80263
2021,3,9777,Johnson City - (TN),TN,Municipal,Preliminary,15964,156302,80407
2021,1,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,Preliminary,13213,117612,78275
2021,2,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,Preliminary,14640,128569,78758
2021,3,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,Preliminary,12445,106976,79013
2021,1,9964,Kenergy Corp,KY,Cooperative,Preliminary,33278,732466,58571
2021,2,9964,Kenergy Corp,KY,Cooperative,Preliminary,46703,675785,58527
2021,3,9964,Kenergy Corp,KY,Cooperative,Preliminary,27143,660763,58453
2021,1,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,17797,173356,66661
2021,2,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,17981,174193,66772
2021,3,9996,City of Kansas City - (KS),KS,Municipal,Preliminary,17619,168495,66802
2021,1,10000,Evergy Metro,KS,Investor Owned,Preliminary,52790,517627,267644
2021,1,10000,Evergy Metro,MO,Investor Owned,Preliminary,63202,685766,299844
2021,2,10000,Evergy Metro,KS,Investor Owned,Preliminary,60022,583167,267499
2021,2,10000,Evergy Metro,MO,Investor Owned,Preliminary,71475,750586,298919
2021,3,10000,Evergy Metro,KS,Investor Owned,Preliminary,47686,443258,267798
2021,3,10000,Evergy Metro,MO,Investor Owned,Preliminary,61819,641694,301055
2021,1,10005,"Evergy Kansas South, Inc",KS,Investor Owned,Preliminary,74616,827863,336814
2021,2,10005,"Evergy Kansas South, Inc",KS,Investor Owned,Preliminary,72595,795040,336476
2021,3,10005,"Evergy Kansas South, Inc",KS,Investor Owned,Preliminary,57911,607252,336500
2021,1,10066,K C Electric Association,CO,Cooperative,Preliminary,1607,11986,6592
2021,2,10066,K C Electric Association,CO,Cooperative,Preliminary,1747,12997,6592
2021,3,10066,K C Electric Association,CO,Cooperative,Preliminary,1775,14312,6589
2021,1,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,11484,32530,34717
2021,2,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,9954,28813,34711
2021,3,10071,Kauai Island Utility Cooperative,HI,Cooperative,Preliminary,11429,32201,34750
2021,1,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,149909,1688390,536353
2021,1,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,9186,82702,27875
2021,2,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,145701,1606629,536512
2021,2,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,8323,74061,27875
2021,3,10171,Kentucky Utilities Co,KY,Investor Owned,Preliminary,126028,1384902,536768
2021,3,10171,Kentucky Utilities Co,VA,Investor Owned,Preliminary,6918,57257,27889
2021,1,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1692,15537,7825
2021,2,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1869,17212,7827
2021,3,10210,Ketchikan Public Utilities,AK,Municipal,Preliminary,1943,17838,7829
2021,1,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,14933,161232,48505
2021,2,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,13741,142283,48599
2021,3,10331,Kingsport Power Co,TN,Investor Owned,Preliminary,12156,124830,48579
2021,1,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,50923,550814,208698
2021,2,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,48952,517531,208770
2021,3,10421,Knoxville Utilities Board,TN,Municipal,Preliminary,43133,458282,209071
2021,1,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,1870,11247,6173
2021,2,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,2050,12731,6178
2021,3,10433,Kodiak Electric Assn Inc,AK,Cooperative,Preliminary,2346,14798,6175
2021,1,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,604,1763,1297
2021,2,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,669,1959,1295
2021,3,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Preliminary,530,1529,1297
2021,1,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,4757,52717,28784
2021,1,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,26,320,92
2021,2,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,4930,55083,28845
2021,2,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,27,335,92
2021,3,10454,Kootenai Electric Cooperative,ID,Cooperative,Preliminary,4294,45696,28922
2021,3,10454,Kootenai Electric Cooperative,WA,Cooperative,Preliminary,22,257,92
2021,1,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,221,1172,1229
2021,2,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,254,1416,1231
2021,3,10596,City of Lake Crystal - (MN),MN,Municipal,Preliminary,204,1131,1232
2021,1,10704,City of Lansing - (MI),MI,Municipal,Preliminary,24430,169538,99714
2021,2,10704,City of Lansing - (MI),MI,Municipal,Preliminary,20811,159606,99850
2021,3,10704,City of Lansing - (MI),MI,Municipal,Preliminary,23069,160865,99851
2021,1,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,15066,147347,69892
2021,2,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,14997,147510,70042
2021,3,10906,City of Lenoir - (TN),TN,Municipal,Preliminary,12203,115840,70236
2021,1,11018,Lincoln Electric System,NE,Municipal,Preliminary,20958,269491,145097
2021,2,11018,Lincoln Electric System,NE,Municipal,Preliminary,21372,280679,145221
2021,3,11018,Lincoln Electric System,NE,Municipal,Preliminary,20479,259308,145479
2021,1,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1832,17160,6187
2021,2,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1701,17202,6171
2021,3,11118,Lockhart Power Co,SC,Investor Owned,Preliminary,1483,16359,6190
2021,1,11135,City of Logan - (UT),UT,Municipal,Preliminary,3089,33072,19761
2021,2,11135,City of Logan - (UT),UT,Municipal,Preliminary,2784,30979,19766
2021,3,11135,City of Logan - (UT),UT,Municipal,Preliminary,2711,30200,19776
2021,1,11171,Long Island Power Authority,NY,State,Preliminary,264282,1483273,1144802
2021,2,11171,Long Island Power Authority,NY,State,Preliminary,243309,1335162,1144747
2021,3,11171,Long Island Power Authority,NY,State,Preliminary,263784,1340742,1145124
2021,1,11204,Los Alamos County,NM,Municipal,Preliminary,3231,28109,8217
2021,2,11204,Los Alamos County,NM,Municipal,Preliminary,3280,36711,8524
2021,3,11204,Los Alamos County,NM,Municipal,Preliminary,2833,33216,9022
2021,1,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,315344,1635797,1451646
2021,2,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,305236,1576669,1452588
2021,3,11208,Los Angeles Department of Water & Power,CA,Municipal,Preliminary,297819,1534914,1454945
2021,1,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,315753,4531909,1096928
2021,2,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,292512,4305767,1022508
2021,3,11241,Entergy Louisiana LLC,LA,Investor Owned,Preliminary,311579,4278779,1177931
2021,1,11249,Louisville Gas & Electric Co,KY,Investor Owned,Preliminary,94209,951843,425795
2021,2,11249,Louisville Gas & Electric Co,KY,Investor Owned,Preliminary,87271,913943,426241
2021,3,11249,Louisville Gas & Electric Co,KY,Investor Owned,Preliminary,82628,812380,426413
2021,1,11251,Loup River Public Power Dist,NE,Political Subdivision,Preliminary,7440,99420,20110
2021,2,11251,Loup River Public Power Dist,NE,Political Subdivision,Preliminary,8161,100939,20109
